iconUrl,league,gameItemId,name,typeLine,baseType,rarity,identified,foilVariation,corrupted,shaper,stashId,itemId,influences,currencyAmount,currencyType
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0V0ZXJuYWxFbXBpcmVDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/8d1d098584/EternalEmpireCivilization.png,Affliction,377caf10beeb73ab77e4cbbd82d68000e1c9229e287508ac7eed738a9db9942d,Elegant Hubris,Timeless Jewel,Timeless Jewel,Unique,True,,,,d726fe02b458af56eebad1cc20a529bdbce98adf7ec4704e5077d320e0e1d8dd,470,,3,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,abfc607851ef0188b279dea01d2093d9d697129091b83bcbf93229b09a3db9cc,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,d726fe02b458af56eebad1cc20a529bdbce98adf7ec4704e5077d320e0e1d8dd,471,,4,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,c0378d67e8cc393186eb70b87d17c791d5dfafab8ba2f12a09edec2bf109089f,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,d726fe02b458af56eebad1cc20a529bdbce98adf7ec4704e5077d320e0e1d8dd,472,,30,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0V0ZXJuYWxFbXBpcmVDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/8d1d098584/EternalEmpireCivilization.png,Affliction,b22c4b90b7050cd4d614d1f46d466ec1cc5ed80564d9463dce7d7e256bad0461,Elegant Hubris,Timeless Jewel,Timeless Jewel,Unique,True,,,,d726fe02b458af56eebad1cc20a529bdbce98adf7ec4704e5077d320e0e1d8dd,473,,2,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,89e3b7331d6c62233d69656d8b639a0c3614e14d768c64de0687bf6a7a7f7b56,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,d726fe02b458af56eebad1cc20a529bdbce98adf7ec4704e5077d320e0e1d8dd,474,,4,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1B1enpsZVBpZWNlSmV3ZWxfQ2xlYW5zaW5nRmlyZSIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/ddfe57ac90/PuzzlePieceJewel_CleansingFire.png,Affliction,e44c93bf844360ed0de8a9f78ac36efe7828d912125e4a90b60afece02a5e139,Forbidden Flame,Crimson Jewel,Crimson Jewel,Unique,True,,True,,350ecfa75cc63bf067c5e02d783685d7aed9087c7c22cccf7b09977d2fe4b4bb,475,,0.9,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,a882354ef9cf19272e4506a75829e69add27fb8fd62e156558bba1837e815c29,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,437fac3cb7f738fb5632c4227dfdffb4612286f658fbbf4244ee45e7ca23d094,476,,22,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1RlbXBsYXJDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/09ecf8ac86/TemplarCivilization.png,Affliction,898f827f4c4c0aa349ca42efaa7dbc8b8119e0f8be157a34ff7518f8574f3a1e,Militant Faith,Timeless Jewel,Timeless Jewel,Unique,True,,,,437fac3cb7f738fb5632c4227dfdffb4612286f658fbbf4244ee45e7ca23d094,477,,10,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,91d7f3ced630265494ef2ad896e6afb128c81d573aebdff82c0aeeecf5cbc2a5,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,5b39a3bd8661e35c234858cf545c94002ed3c7ed599f873afec2df191bad170d,478,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,d70857e53f15b2a86390b27e81fd2ce25d7331c7d7b92be42bee1470ec97765f,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,5b39a3bd8661e35c234858cf545c94002ed3c7ed599f873afec2df191bad170d,479,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,a7c890d0391b40de60fb27c4b9844c167f9959f87eebc53385b8afa5c1f6ae1e,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,5b39a3bd8661e35c234858cf545c94002ed3c7ed599f873afec2df191bad170d,480,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Affliction,5e87bfecc75344ae0ffb7f417bde869a2599433eb085da50734f8529d227de65,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,f91cb521e431da7806addd636828a35227d7e0187957a6c17d75c62724f261f4,481,,7,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0thcnVpQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/04aefd20e6/KaruiCivilization.png,Affliction,1c105b0823b0794ebea2639a26c804e75abbb15bef318fd54042bf63b924000a,Lethal Pride,Timeless Jewel,Timeless Jewel,Unique,True,,,,f91cb521e431da7806addd636828a35227d7e0187957a6c17d75c62724f261f4,482,,15,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,167d97c5dd82c5479333f2cf16df65bc55c0a8fcc5f8627d42f7dfc5a6ad0a2f,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,f91cb521e431da7806addd636828a35227d7e0187957a6c17d75c62724f261f4,483,,22,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Affliction,48cf3f15fc4a8302b7a31e42239e5b8aebeec3c567c682f5592b198caf42d77d,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,affd2f26b65f23fe7548f94760d44cf1f1df46f184660a27e3a84ca9a9cee4cf,484,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0thcnVpQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/04aefd20e6/KaruiCivilization.png,Affliction,e3f4131bec201ac45a88b78b3c89c1e937048df727ceae811b5f1271430ac514,Lethal Pride,Timeless Jewel,Timeless Jewel,Unique,True,,,,affd2f26b65f23fe7548f94760d44cf1f1df46f184660a27e3a84ca9a9cee4cf,485,,2,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0V0ZXJuYWxFbXBpcmVDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/8d1d098584/EternalEmpireCivilization.png,Affliction,a9a449abeaf3c851daad6c6304c060c28d411787ef01614c3eac1e2e545df154,Elegant Hubris,Timeless Jewel,Timeless Jewel,Unique,True,,,,affd2f26b65f23fe7548f94760d44cf1f1df46f184660a27e3a84ca9a9cee4cf,486,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Affliction,e0ac6fcaa26943c130c9b883f3c0778940127d3cb3d030cc53a8dd3dcf98a332,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,affd2f26b65f23fe7548f94760d44cf1f1df46f184660a27e3a84ca9a9cee4cf,487,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1RlbXBsYXJDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/09ecf8ac86/TemplarCivilization.png,Affliction,f5a5abfb61b4c5f56d1cbe9a88139463eddcc4a4c2ad2b1a7c15ce677921943f,Militant Faith,Timeless Jewel,Timeless Jewel,Unique,True,,,,affd2f26b65f23fe7548f94760d44cf1f1df46f184660a27e3a84ca9a9cee4cf,488,,100,chaos
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Affliction,9f80a52a5328a9779c57c9df2fe98ad2bbc59bb5931b4f3451cc7e849fe95cdd,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,affd2f26b65f23fe7548f94760d44cf1f1df46f184660a27e3a84ca9a9cee4cf,489,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1RlbXBsYXJDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/09ecf8ac86/TemplarCivilization.png,Affliction,30c71860cd2eb0dfa650e97b0363f549f4c29b7e254c3f821adf2d8511765b6b,Militant Faith,Timeless Jewel,Timeless Jewel,Unique,True,,,,affd2f26b65f23fe7548f94760d44cf1f1df46f184660a27e3a84ca9a9cee4cf,490,,2,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,6b18ee6144e2ffba519017dadec2c088a6cc58774af8f8004436fdb3e5e69a86,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,7045596dd41827591db866b1c7ea4ea7ddc6d7971cdcc79d4cc4c8a8591ac9ad,491,,50,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0thcnVpQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/04aefd20e6/KaruiCivilization.png,Affliction,7de9f99524972d89a89e4d62d401ddc751787a84dd412ab4d063a0671ad6c334,Lethal Pride,Timeless Jewel,Timeless Jewel,Unique,True,,,,7045596dd41827591db866b1c7ea4ea7ddc6d7971cdcc79d4cc4c8a8591ac9ad,492,,15,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL01hcmFrZXRoQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/8e18d378b4/MarakethCivilization.png,Affliction,618a64c3cc1ba8168f8a852775ce5d6a965f047af654f1344f5939fb515dd005,Brutal Restraint,Timeless Jewel,Timeless Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,493,,3,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL01hcmFrZXRoQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/8e18d378b4/MarakethCivilization.png,Affliction,4e2b43039c1540f1ce630e403313e79da37450791c3dd13579b8e7ee63faf94c,Brutal Restraint,Timeless Jewel,Timeless Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,494,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,3e7ad3c2ae22c0a40c9eddb6a5712ef82df2d1b6e01b1e11ffb3e30716dfcd77,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,495,,5,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,20f063db3edc8d5b00fa7ed351e07e8fa227fb3e688ae06de2e8a76d62695b16,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,496,,8,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,2b0aa48aed2ca218b5dcb52ec8adfb7c56d3af06d543d34adf30e172bd70bc44,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,497,,30,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,708f5d454458acb510bd4947cc1509b7637c7e1905ea358d8a18aaff9821848d,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,498,,5,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,4035133d520796db1f0bd613084e90f6a04a023d7068aa60c7047609c0b1421e,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,499,,12,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,7ac6a0591b227dc5741fed33c4e46a0bea1e615ea8d9df8b313226560de8845c,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,500,,29,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,5c0673b6b69f4610d7bc5b3e02cb5adba41bb2fc8d85ce3571ce0b626fecea56,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,501,,8,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,98c4d93c24fe9e39874e694ed7d6698be299a643a6132127a3e28691f1e250ed,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,502,,500,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,c4e13470e02c996180e4e947ff25b3039fc5f34fd6e8c79f5ee0d1d197a72697,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,503,,39,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,64f52ae073e7a24ce65c09aaa6f587ec24f60c83c55300d56773907ee6a61465,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,bcd9854498fc02bcf79a01edb29aef9c7239a7f15767bbbddff292a6a6a37b82,504,,5,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,4d5a4950db5c26e2e51c88d4bd296de477ac3d8d29796d068258e14bbb884cc8,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,7a6b5367282461518d5ed66a4ff264540d51ecb63a0b90f0ae0460d2d5eefcf1,505,,12,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1JlZEdyYW5kU3BlY3RydW0iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/3e6789a065/RedGrandSpectrum.png,Standard,008c51dcd3ea0eee8d10ab70bd01c4e563390fe9dda1e6b70625ee5bf95a509c,Grand Spectrum,Crimson Jewel,Crimson Jewel,Unique,True,,True,,494bcd5bcdca0ad9ba2298b32c7ac8b38e22030cc675c8a32fcf312ad3a371dd,506,,15,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0dyYW5kU3BlY3RydW0yX3JlZCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/d51c2afda2/GrandSpectrum2_red.png,Standard,8df358c95a6403d9583f56cb197ad5ecb0adc6de1dec4da67c3524fb30e43a41,Grand Spectrum,Crimson Jewel,Crimson Jewel,Unique,True,,True,,494bcd5bcdca0ad9ba2298b32c7ac8b38e22030cc675c8a32fcf312ad3a371dd,507,,80,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0dyZWVuR3JhbmRTcGVjdHJ1bSIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/df87965e3f/GreenGrandSpectrum.png,Standard,7a30b234562cf5c5b8787a7efc8dabf012ab45ef55c2ab9a02b92d7ee95fc470,Grand Spectrum,Viridian Jewel,Viridian Jewel,Unique,True,,True,,494bcd5bcdca0ad9ba2298b32c7ac8b38e22030cc675c8a32fcf312ad3a371dd,508,,30,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL01pbmRib3JlUGVhcmwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MSwicmVsaWMiOjN9XQ/406624ad69/MindborePearl.png,Affliction,7cee77a25c32b239c89787547dc83aaa2eabda2091f49a3ea91f25cb9dfebf5c,Impossible Escape,Viridian Jewel,Viridian Jewel,Unique,True,3.0,True,,338e56234bb95287875c2a3f7994708ae47bb2bb0514b7fa12078e7ce8c69b03,509,,150,chaos
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0VsZGVySmV3ZWwiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/278c673716/ElderJewel.png,Affliction,f21b0f6100ca98608aabdfbb3488f2484f9fe6993b457dd4675ae7aecec4a259,Watcher's Eye,Prismatic Jewel,Prismatic Jewel,Unique,True,,,,338e56234bb95287875c2a3f7994708ae47bb2bb0514b7fa12078e7ce8c69b03,510,,5,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1B1enpsZVBpZWNlSmV3ZWxfR3JlYXRUYW5nbGUiLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/9035b9ffd4/PuzzlePieceJewel_GreatTangle.png,RhoAffliction (PL43690),2e7702c5d7a58201fbdd45677c761aeea0e7aa3710e8325b39abfa54604cd7a5,Forbidden Flesh,Cobalt Jewel,Cobalt Jewel,Unique,True,,True,,ff76b789c3f1041ad9be373590e7eb370cc633bea370aaa1c7c015d19b2dc8b9,511,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,RhoAffliction (PL43690),112121eac78e77922f96e249fdf74f8ed4bf0f48a104b37d4c97e28b44da0439,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,ff76b789c3f1041ad9be373590e7eb370cc633bea370aaa1c7c015d19b2dc8b9,512,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,RhoAffliction (PL43690),64ad6ec8bb70270e59c536144eed40b4067b96d001395007ee8644f1e586d7cf,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,ff76b789c3f1041ad9be373590e7eb370cc633bea370aaa1c7c015d19b2dc8b9,513,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,b1c7a76a9e221ec8c3dd3e1ba31c5a4a369923a01c51a39478f221469e9d692b,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,be07a196f2dd3b853b93f78230e0045c7a01a0cb182a357567ff0bd2e87e02d7,514,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL1ZhYWxDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/568c0e7c98/VaalCivilization.png,Affliction,a7a37f79a598a01cffcedad6b60d4d8d41382e0142ea78a3e39803da4b3b4a4a,Glorious Vanity,Timeless Jewel,Timeless Jewel,Unique,True,,,,be07a196f2dd3b853b93f78230e0045c7a01a0cb182a357567ff0bd2e87e02d7,515,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0V0ZXJuYWxFbXBpcmVDaXZpbGl6YXRpb24iLCJ3IjoxLCJoIjoxLCJzY2FsZSI6MX1d/8d1d098584/EternalEmpireCivilization.png,Affliction,218d1429c857eee5b6a0b0f42a497826e9a65f2f68865a81ac2cb219ea7a33ff,Elegant Hubris,Timeless Jewel,Timeless Jewel,Unique,True,,,,be07a196f2dd3b853b93f78230e0045c7a01a0cb182a357567ff0bd2e87e02d7,516,,,
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL01hcmFrZXRoQ2l2aWxpemF0aW9uIiwidyI6MSwiaCI6MSwic2NhbGUiOjF9XQ/8e18d378b4/MarakethCivilization.png,Affliction,a5380dfdab22dec10b78445d96e3b37f2f2aaa86d64b84999cff594bf4b8f578,Brutal Restraint,Timeless Jewel,Timeless Jewel,Unique,True,,,,90c8c0daaeb1016a6ec6f3e91c3967596150fc75cb3720c6c51445e4dbecec00,517,,2,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,a8b482efe65b1a5e4d43ca0f96fb09ad44b0de9a8a2cc2b8032ed84de84bf50f,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,90c8c0daaeb1016a6ec6f3e91c3967596150fc75cb3720c6c51445e4dbecec00,518,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,73e1b5ef000a63d451a98d4945de967fbc5c575cdfb7219b723858c68873a54e,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,90c8c0daaeb1016a6ec6f3e91c3967596150fc75cb3720c6c51445e4dbecec00,519,,5,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,e952b42c6c5ca67218fe3d731710261de9bf9cce3a6cf2874d29aa8248243297,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,90c8c0daaeb1016a6ec6f3e91c3967596150fc75cb3720c6c51445e4dbecec00,520,,1,divine
https://web.poecdn.com/gen/image/WzI1LDE0LHsiZiI6IjJESXRlbXMvSmV3ZWxzL0FmZmxpY3Rpb25KZXdlbCIsInciOjEsImgiOjEsInNjYWxlIjoxfV0/0794886e1c/AfflictionJewel.png,Affliction,4c9f00b4ddcda8a9fc6b31cb17f97be77bd64130c8f5c9fd1a8861340af549fe,That Which Was Taken,Crimson Jewel,Crimson Jewel,Unique,True,,,,90c8c0daaeb1016a6ec6f3e91c3967596150fc75cb3720c6c51445e4dbecec00,521,,2,divine
