itemId,range,position,modifierId
1800,0.0,1,24
1801,0.012151898734177215,0,8
1801,0.5,1,9
1802,0.09125,0,26
1802,0.25,1,27
1803,0.11413333333333334,0,0
1803,0.25,1,1
1804,0.70825,0,26
1804,0.0,1,27
1805,0.21430379746835443,0,3
1805,0.0,1,4
1806,0.421,0,26
1806,0.0,1,27
1807,0.81375,0,23
1807,0.5,1,24
1808,1.0,0,111
1808,0.75,0,120
1808,0.6,0,102
1808,0.6666666666666666,0,140
1809,1.0,0,88
1809,0.6666666666666666,0,82
1809,1.0,0,105
1809,0.8,0,113
1810,0.7,0,151
1810,1.0,0,168
1810,0.6666666666666666,0,82
1810,0.5,0,136
1811,0.188,0,23
1811,0.25,1,24
1812,0.6657333333333333,0,0
1812,0.25,1,1
1813,0.5763291139240506,0,3
1813,0.25,1,4
1814,0.861125,0,23
1814,0.0,1,24
1815,0.09455696202531645,0,8
1815,0.25,1,9
1816,0.23873417721518989,0,3
1816,0.0,1,4
1817,0.8293333333333334,0,0
1817,0.5,1,1
1818,0.6121518987341772,0,3
1818,0.25,1,4
1819,0.84525,0,23
1819,0.0,1,24
1820,0.15544303797468353,0,3
1820,0.0,1,4
1821,0.16706666666666667,0,0
1821,0.25,1,1
1822,0.0016455696202531645,0,3
1822,0.25,1,4
1823,0.57225,0,23
1823,0.5,1,24
1824,0.09379746835443038,0,3
1824,0.5,1,4
1825,0.20973333333333333,0,0
1825,0.0,1,1
1826,0.51725,0,23
1826,0.25,1,24
1827,0.4350632911392405,0,8
1827,0.0,1,9
1828,0.43430379746835446,0,3
1828,0.5,1,4
1829,0.9952,0,0
1829,0.0,1,1
1830,0.653625,0,26
1830,0.5,1,27
1831,0.20759493670886076,0,3
1831,0.0,1,4
1832,0.0865,0,23
1832,0.0,1,24
1833,0.6594666666666666,0,0
1833,0.0,1,1
1834,0.879875,0,23
1834,0.5,1,24
1835,0.33848101265822783,0,8
1835,0.25,1,9
1836,1.0,0,226
1836,0.0,0,227
1836,1.0,0,228
1836,0.9333333333333333,0,259
1836,0.25,0,267
1837,1.0,0,226
1837,0.0,0,227
1837,0.0,0,228
1837,0.25,0,257
1837,0.75,1,258
1838,0.5,0,226
1838,1.0,0,227
1838,0.5,0,228
1838,0.3333333333333333,0,239
1839,1.0,0,226
1839,1.0,0,227
1839,0.5,0,228
1839,0.3333333333333333,0,259
1839,0.5,0,264
1839,0.0,0,277
1840,0.5,0,226
1840,1.0,0,227
1840,1.0,0,228
1840,0.6,0,292
1840,0.45,0,294
1841,0.518625,0,23
1841,0.0,1,24
1842,0.9373417721518987,0,3
1842,0.5,1,4
1843,1.0,0,133
1843,0.5,0,152
1844,0.0,0,226
1844,0.0,0,227
1844,0.0,0,228
1844,0.3333333333333333,0,235
1845,0.8417333333333333,0,0
1845,0.25,1,1
1846,0.5333333333333333,0,138
1846,1.0,0,82
1846,0.8666666666666667,0,178
1847,0.5,0,226
1847,0.0,0,227
1847,1.0,0,228
1847,0.85,0,253
1847,0.2,0,236
1848,0.6666666666666666,0,223
1849,0.5,0,226
1849,0.0,0,227
1849,0.0,0,228
1849,0.0,0,288
1849,0.2,0,282
1850,0.5,0,135
1850,1.0,0,84
1850,1.0,0,121
1851,0.5714285714285714,0,187
1851,1.0,0,179
1851,0.75,0,115
1852,0.366125,0,26
1852,0.0,1,27
1853,0.7,0,137
1853,1.0,0,141
1853,0.6,0,128
1853,1.0,0,142
1854,0.8571428571428571,0,144
1854,1.0,0,163
1854,0.8666666666666667,0,143
1855,0.7209302325581395,0,22
1856,0.5,0,226
1856,1.0,0,227
1856,0.5,0,228
1856,0.7,0,291
1856,0.8,0,233
1857,0.5333333333333333,0,138
1857,1.0,0,151
1857,0.3333333333333333,0,127
1857,1.0,0,140
1858,1.0,0,226
1858,0.0,0,227
1858,0.5,0,228
1858,0.3333333333333333,0,229
1858,0.7,0,233
1859,1.0,0,226
1859,1.0,0,227
1859,0.5,0,228
1859,0.3333333333333333,0,230
1859,1.0,0,254
1859,0.25,0,269
1860,0.717948717948718,0,7
1861,0.6666666666666666,0,165
1861,0.6499999999999999,0,135
1861,0.9230769230769231,0,174
1861,0.6666666666666666,0,139
1862,0.6,0,134
1862,0.5333333333333333,0,157
1862,0.6,0,113
1862,0.8,0,158
1863,0.3509333333333333,0,0
1863,0.5,1,1
1864,0.0,0,226
1864,1.0,0,227
1864,1.0,0,228
1864,0.06666666666666667,0,252
1864,0.65,0,294
1865,0.5,0,226
1865,0.5,0,227
1865,0.5,0,228
1865,0.6,0,271
1866,0.0,0,226
1866,1.0,0,227
1866,0.0,0,228
1866,0.5,0,280
1866,3.6,0,266
1867,1.0,0,226
1867,0.5,0,227
1867,0.5,0,228
1867,0.75,0,289
1867,0.4,0,270
1868,0.0,0,226
1868,1.0,0,227
1868,0.5,0,228
1868,0.6666666666666666,0,229
1869,0.6046511627906976,0,22
1870,0.9230769230769231,0,7
1871,0.9069767441860465,0,22
1872,0.8837209302325582,0,22
1873,0.4255,0,23
1873,0.0,1,24
1874,0.3333333333333333,0,223
1875,0.3333333333333333,0,223
1876,0.5131645569620253,0,8
1876,0.0,1,9
1877,0.03518987341772152,0,3
1877,0.0,1,4
1878,0.5,0,226
1878,0.5,0,227
1878,1.0,0,228
1878,0.75,0,277
1879,0.0,0,226
1879,1.0,0,227
1879,1.0,0,228
1879,0.7833333333333332,0,256
1879,0.4,0,271
1879,0.75,0,284
1880,0.0,0,226
1880,0.0,0,227
1880,0.0,0,228
1880,0.0,0,282
1880,0.75,0,280
1881,0.0589873417721519,0,3
1881,0.5,1,4
1882,0.5,0,226
1882,1.0,0,227
1882,0.0,0,228
1882,0.4,0,273
1882,0.5,0,251
1882,0.0,0,249
1883,0.7142857142857143,0,144
1883,1.0,0,175
1883,0.94,0,116
1884,0.4,0,154
1885,0.8846153846153846,0,6
1886,0.6,0,134
1886,0.4666666666666667,0,176
1886,0.8,0,178
1887,0.6666666666666666,0,156
1887,0.4666666666666667,0,149
1887,0.5714285714285714,0,91
1887,0.5384615384615384,1,92
1887,1.0,0,153
1888,0.0,0,226
1888,0.0,0,227
1888,1.0,0,228
1888,0.16000000000000014,0,244
1889,0.5,0,226
1889,0.0,0,227
1889,0.5,0,228
1889,1.0,0,288
1890,0.8,0,186
1890,0.8461538461538461,0,174
1890,0.32857142857142857,0,171
1891,1.0,0,226
1891,0.5,0,227
1891,0.5,0,228
1891,1.0,0,293
1892,0.75,0,112
1892,1.0,0,86
1892,0.5,0,124
1893,0.268625,0,23
1893,0.5,1,24
1894,0.0,0,226
1894,0.0,0,227
1894,0.5,0,228
1894,0.2,0,291
1895,1.0,0,141
1895,0.7,0,81
1895,0.875,0,107
1895,0.9333333333333333,0,143
1896,1.0,0,106
1896,0.6428571428571429,0,173
1896,0.38571428571428573,0,171
1897,1.0,0,108
1897,0.7692307692307693,0,174
1897,0.7,0,159
1897,0.6,0,95
1898,0.0,0,226
1898,0.0,0,227
1898,0.5,0,228
1898,0.2,0,273
1898,0.25,0,280
1898,1.0,0,235
1899,0.6,0,134
1899,0.5,0,168
1899,0.6666666666666666,0,184
1899,0.8666666666666667,0,99
1900,0.8,0,131
1900,1.0,0,121
1900,1.0,0,150
1900,0.8571428571428571,0,86
1901,0.3662666666666667,0,0
1901,0.5,1,1
1902,0.383625,0,23
1902,0.5,1,24
1903,0.5,0,226
1903,0.0,0,227
1903,0.0,0,228
1903,0.25,0,261
1903,0.8,0,236
1904,0.9465822784810126,0,8
1904,0.0,1,9
1905,0.0,0,226
1905,0.0,0,227
1905,0.5,0,228
1905,0.8666666666666667,0,246
1905,0.0,0,268
1906,0.0,0,226
1906,1.0,0,227
1906,0.0,0,228
1906,0.6400000000000001,0,262
1907,0.5,0,226
1907,0.5,0,227
1907,0.5,0,228
1907,0.4666666666666667,0,252
1907,0.08000000000000007,0,238
1908,0.0,0,226
1908,1.0,0,227
1908,0.0,0,228
1908,0.0,0,230
1909,0.0,0,226
1909,1.0,0,227
1909,0.0,0,228
1909,0.6499999999999999,0,238
1910,0.0,0,226
1910,0.0,0,227
1910,0.0,0,228
1910,0.2,0,270
1910,0.3,0,233
1911,0.5,0,226
1911,1.0,0,227
1911,0.5,0,228
1911,0.33999999999999986,0,250
1911,0.25,0,277
1912,0.5,0,226
1912,1.0,0,227
1912,0.5,0,228
1912,0.0,0,271
1912,0.4,0,249
1913,1.0,0,226
1913,1.0,0,227
1913,0.5,0,228
1913,0.2400000000000002,0,262
1913,0.4,0,249
1914,0.9275,0,23
1914,0.5,1,24
1915,0.5050666666666667,0,0
1915,0.25,1,1
1916,1.0,0,170
1916,1.0,0,82
1917,0.6666666666666666,0,169
1917,1.0,0,82
1917,0.95,0,81
1917,0.8,0,143
1918,0.0,0,226
1918,0.0,0,227
1918,0.0,0,228
1918,0.06000000000000005,0,250
1918,0.6,0,270
1919,0.0,0,226
1919,1.0,0,227
1919,0.0,0,228
1919,0.2,0,246
1920,0.755625,0,26
1920,0.5,1,27
1921,1.0,0,163
1921,1.0,0,184
1922,0.75,0,135
1922,1.0,0,117
1922,0.9,0,116
1922,0.4857142857142857,0,171
1923,0.6,0,113
1923,1.0,0,96
1924,0.5714285714285714,0,187
1924,0.8666666666666667,0,179
1924,0.55,0,130
1925,0.5,0,226
1925,0.0,0,227
1925,0.0,0,228
1925,0.0,0,230
1925,0.25,0,269
1926,1.0,0,144
1926,0.8571428571428571,0,187
1926,0.7,0,137
1926,0.6666666666666666,0,105
1927,0.7,0,141
1927,0.6666666666666666,0,122
1927,1.0,0,93
1927,1.0,0,136
1928,0.7,0,109
1928,0.5166666666666667,0,159
1929,0.8,0,177
1929,0.6,0,145
1929,0.75,0,136
1930,0.5533333333333333,0,167
1930,0.6,0,178
1931,1.0,0,174
1931,1.0,0,93
1931,0.6,0,136
1932,0.8571428571428571,0,144
1932,0.6153846153846154,0,174
1932,1.0,0,82
1932,0.7,0,130
1933,0.6666666666666666,0,183
1933,0.6,0,103
1933,0.5384615384615384,0,185
1934,0.875,0,108
1934,0.6666666666666666,0,183
1934,0.6666666666666666,0,84
1934,0.32857142857142857,0,171
1935,1.0,0,129
1935,0.6333333333333333,0,122
1935,1.0,0,86
1936,0.4666666666666667,0,90
1936,0.75,0,110
1936,0.8714285714285714,0,171
1937,0.5714285714285714,0,144
1937,0.6666666666666666,0,84
1937,1.0,0,96
1937,0.44285714285714284,0,171
1938,0.9,0,151
1938,0.7142857142857143,0,91
1938,0.3076923076923077,1,92
1939,0.8333333333333334,0,180
1939,0.6666666666666666,0,146
1939,0.7,0,81
1940,0.9,0,141
1940,0.6,0,172
1940,0.6153846153846154,0,174
1940,1.0,0,139
1941,1.0,0,181
1941,1.0,0,100
1941,0.8,0,134
1941,0.6666666666666666,0,139
1942,0.8,0,83
1942,0.9333333333333333,0,122
1943,0.8333333333333334,0,180
1943,0.6,0,137
1943,0.5714285714285714,0,142
1944,0.6000000000000001,0,135
1944,0.7142857142857143,0,187
1944,0.6666666666666666,0,114
1944,0.7,0,112
1945,0.9333333333333333,0,131
1945,0.6666666666666666,0,93
1946,1.0,0,144
1946,0.44,0,186
1946,0.9,0,130
1946,0.8571428571428571,0,91
1946,0.38461538461538464,1,92
1947,0.6333333333333333,0,167
1947,0.68,0,175
1947,0.5,0,152
1948,1.0,0,180
1948,0.8461538461538461,0,174
1948,0.85,0,103
1948,1.0,0,123
1949,1.0,0,106
1949,0.9285714285714286,0,171
1949,0.8571428571428571,0,86
1949,1.0,0,140
1950,1.0,0,133
1950,0.6,0,100
1950,0.6,0,83
1951,1.0,0,133
1951,0.6666666666666666,0,129
1951,1.0,0,96
1952,1.0,0,160
1952,1.0,0,161
1952,1.0,0,162
1952,0.6,0,137
1952,0.7,0,141
1952,0.8666666666666667,0,87
1953,1.0,0,164
1953,0.5555555555555556,0,183
1953,0.6153846153846154,0,174
1954,1.0,0,133
1954,0.7333333333333333,0,131
1954,0.48,0,186
1954,0.9,0,116
1955,0.5,0,180
1955,1.0,0,106
1955,0.4,0,99
1955,1.0,0,140
1956,1.0,0,110
1956,0.6666666666666666,0,140
1957,0.95,0,135
1957,0.8571428571428571,0,187
1957,0.6666666666666666,0,94
1958,0.95,0,135
1958,0.6666666666666666,0,84
1958,0.8571428571428571,0,86
1959,1.0,0,104
1959,0.7142857142857143,0,187
1959,0.6666666666666666,0,105
1959,1.0,0,86
1960,0.9,0,90
1960,0.5714285714285714,0,187
1960,0.88,0,186
1960,0.95,0,130
1961,1.0,0,131
1961,0.8666666666666667,0,179
1961,0.68,0,116
1962,0.8,0,152
1963,1.0,0,135
1963,0.6666666666666666,0,114
1963,0.8,0,178
1963,0.6666666666666666,0,84
1964,0.8571428571428571,0,144
1964,1.0,0,82
1965,1.0,0,134
1965,0.6666666666666666,0,129
1965,0.65,0,115
1965,0.4,0,99
1966,0.7,0,85
1966,1.0,0,96
1966,0.6923076923076923,0,185
1967,0.6666666666666666,0,168
1967,0.5,0,110
1967,0.56,0,186
1967,0.6666666666666666,0,82
1968,0.8,0,88
1968,0.7,0,135
1968,1.0,0,94
1968,0.6666666666666666,0,84
1969,0.6666666666666666,0,180
1969,1.0,0,170
1969,0.4666666666666667,0,178
1970,0.6153846153846154,0,170
1970,1.0,0,131
1970,0.875,0,108
1970,0.6666666666666666,0,84
1971,0.7142857142857143,0,144
1971,0.55,0,83
1971,0.8461538461538461,0,185
1972,0.5384615384615384,0,170
1972,0.7,0,83
1972,1.0,0,179
1972,1.0,0,121
1973,0.75,0,83
1973,0.88,0,175
1973,0.6666666666666666,0,125
1973,1.0,0,96
1974,0.0,0,226
1974,1.0,0,227
1974,0.0,0,228
1974,0.7400000000000002,0,244
1974,1.0,0,231
1974,0.3,0,245
1975,0.9666666666666667,0,90
1975,0.9,0,141
1976,0.88,0,186
1976,0.85,0,120
1976,1.0,0,96
1977,1.0,0,160
1977,1.0,0,161
1977,1.0,0,162
1977,0.7142857142857143,0,187
1977,0.4666666666666667,0,149
1978,0.85,0,98
1978,0.8,0,154
1979,0.6666666666666666,0,180
1979,0.6,0,87
1979,1.0,0,121
1979,1.0,0,140
1980,0.8571428571428571,0,144
1980,0.6666666666666666,0,106
1980,1.0,0,178
1981,0.4,0,176
1981,0.9714285714285714,0,172
1981,0.7,0,102
1982,1.0,0,138
1982,0.875,0,110
1982,0.6666666666666666,0,82
1982,0.75,0,136
1983,1.0,0,180
1983,0.8461538461538461,0,185
1984,0.6,0,175
1984,0.95,0,130
1984,0.5,0,136
1985,0.9333333333333333,0,145
1985,0.8333333333333334,0,168
1985,0.6666666666666666,0,129
1986,0.8571428571428571,0,173
1986,0.9,0,130
1986,0.6666666666666666,0,140
1986,0.4,0,153
1987,0.8,0,138
1987,0.6666666666666666,0,105
1987,0.6666666666666666,0,156
1987,1.0,0,96
1988,0.4666666666666667,0,100
1988,0.8,0,137
1988,1.0,0,136
1989,1.0,0,90
1989,0.7,0,151
1989,0.8,0,186
1989,1.0,0,154
1990,0.6,0,179
1990,1.0,0,126
1990,0.3333333333333333,0,127
1990,0.8,0,171
1991,1.0,0,88
1991,1.0,0,134
1991,0.6666666666666666,0,140
1992,0.75,0,164
1992,0.7777777777777778,0,183
1993,0.0,0,226
1993,1.0,0,227
1993,0.5,0,228
1993,0.0,0,241
1993,1.0,0,293
1993,0.8,0,268
1994,0.84,0,186
1994,0.6666666666666666,0,105
1994,0.6666666666666666,0,84
1994,1.0,0,116
1995,0.6666666666666666,0,129
1995,0.5384615384615384,0,174
1995,0.6666666666666666,0,84
1996,1.0,0,111
1996,0.8666666666666667,0,179
1997,1.0,0,146
1997,0.8,0,186
1997,1.0,0,94
1998,0.56,0,186
1998,0.8461538461538461,0,174
1998,1.0,0,150
1999,1.0,0,134
1999,0.35714285714285715,0,173
2000,0.6,0,137
2000,0.9333333333333333,0,179
2000,0.5714285714285714,0,91
2000,0.46153846153846156,1,92
2000,1.0,0,123
2001,1.0,0,226
2001,0.5,0,227
2001,0.5,0,228
2001,1.0,0,236
2001,0.0,0,268
2002,1.0,0,226
2002,1.0,0,227
2002,0.0,0,228
2002,0.8,0,253
2002,0.25,0,277
2003,0.5,0,226
2003,0.0,0,227
2003,0.0,0,228
2003,0.7,0,290
2003,0.0,0,273
2004,1.0,0,226
2004,1.0,0,227
2004,0.5,0,228
2004,0.6,0,292
2004,0.8199999999999998,0,244
2005,0.0,0,226
2005,0.0,0,227
2005,1.0,0,228
2005,0.6666666666666666,0,230
2005,0.0,0,288
2005,0.5,0,240
2006,0.0,0,226
2006,0.0,0,227
2006,0.5,0,228
2006,0.2,0,252
2006,0.6,0,264
2007,0.0,0,226
2007,0.5,0,227
2007,0.0,0,228
2008,0.0,0,226
2008,0.0,0,227
2008,1.0,0,228
2008,0.9,0,291
2008,0.8,0,287
2009,0.0,0,226
2009,1.0,0,227
2009,0.0,0,228
2010,1.0,0,226
2010,0.5,0,227
2010,0.0,0,228
2010,0.6,0,251
2010,0.6,0,285
2011,1.0,0,226
2011,0.5,0,227
2011,1.0,0,228
2011,0.25,0,280
2011,0.65,0,294
2012,0.0,0,226
2012,1.0,0,227
2012,0.0,0,228
2012,1.0,0,230
2012,0.25,0,267
2012,0.2,0,251
2013,1.0,0,226
2013,1.0,0,227
2013,0.0,0,228
2013,0.0,0,267
2014,1.0,0,226
2014,1.0,0,227
2014,0.0,0,228
2014,0.15,0,289
2014,1.0,0,282
2014,0.040000000000000036,0,244
2015,1.0,0,226
2015,1.0,0,227
2015,0.0,0,228
2015,0.3,0,240
2015,0.3999999999999999,0,250
2015,3.8,0,266
2016,0.5,0,226
2016,1.0,0,227
2016,0.5,0,228
2016,0.7750000000000004,0,261
2017,0.5,0,226
2017,0.5,0,227
2017,0.0,0,228
2017,0.2,0,287
2017,1.0,0,231
2018,0.5,0,226
2018,1.0,0,227
2018,0.5,0,228
2018,0.0,0,288
2019,0.5,0,226
2019,0.0,0,227
2019,0.5,0,228
2019,0.3999999999999999,0,262
2019,0.6,0,236
2019,1.0,0,277
2020,0.0,0,226
2020,0.0,0,227
2020,0.5,0,228
2021,0.5,0,226
2021,1.0,0,227
2021,0.0,0,228
2021,0.35,0,254
2021,0.5,0,269
2022,0.0,0,226
2022,0.0,0,227
2022,0.0,0,228
2022,0.9,0,254
2022,0.0,0,240
2022,0.5,0,276
2023,0.0,0,226
2023,0.5,0,227
2023,0.5,0,228
2023,0.8175,0,232
2023,0.6666666666666666,0,239
2024,0.0,0,226
2024,0.5,0,227
2024,0.0,0,228
2024,0.8,0,268
2025,0.5,0,226
2025,0.5,0,227
2025,0.0,0,228
2025,0.6,0,271
2025,0.0,0,276
2025,0.2,0,249
2026,1.0,0,226
2026,0.0,0,227
2026,1.0,0,228
2026,0.7,0,241
2026,0.25,0,277
2027,1.0,0,85
2027,0.35714285714285715,0,173
2028,0.88,0,186
2028,1.0,0,96
2028,0.8571428571428571,0,91
2028,0.38461538461538464,1,92
2028,0.6,0,154
2029,1.0,0,226
2029,1.0,0,227
2029,0.5,0,228
2029,0.55,0,265
2029,0.0,0,293
2030,0.40936708860759496,0,3
2030,0.0,1,4
2031,0.8666666666666667,0,176
2031,0.7714285714285715,0,172
2031,0.6666666666666666,0,94
2031,0.5333333333333333,0,99
2032,0.21333333333333335,0,0
2032,0.0,1,1
2033,0.885375,0,26
2033,0.0,1,27
2034,0.5,0,226
2034,0.0,0,227
2034,0.5,0,228
2034,1.0,0,236
2034,1.0,0,255
2035,0.5767088607594937,0,8
2035,0.5,1,9
2036,0.19946666666666665,0,0
2036,0.25,1,1
2037,1.0,0,226
2037,0.5,0,227
2037,0.0,0,228
2037,0.33999999999999986,0,244
2037,1.0,0,265
2038,0.0,0,226
2038,0.0,0,227
2038,0.5,0,228
2038,1.0,0,267
2038,0.8249999999999998,0,261
2039,0.5,0,226
2039,0.5,0,227
2039,1.0,0,228
2039,0.75,0,267
2039,0.8,0,264
2040,0.6666666666666666,0,179
2040,0.6923076923076923,0,174
2040,0.3333333333333333,0,127
2040,1.0,0,154
2041,0.070375,0,26
2041,0.25,1,27
2042,0.2948717948717949,0,7
2043,0.8910256410256411,0,7
2044,0.16666666666666666,0,7
2045,0.1282051282051282,0,7
2046,0.14102564102564102,0,7
2047,0.6730769230769231,0,7
2048,0.8076923076923077,0,7
2049,0.8846153846153846,0,7
2050,0.8974358974358975,0,7
2051,0.9230769230769231,0,7
2052,0.8974358974358975,0,7
2053,0.3333333333333333,0,223
2054,0.37518987341772153,0,3
2054,0.5,1,4
2055,1.0,0,160
2055,1.0,0,161
2055,1.0,0,162
2055,0.6666666666666666,0,183
2055,1.0,0,94
2055,0.75,0,136
2056,0.4810126582278481,0,3
2056,0.0,1,4
2057,1.0,0,104
2057,1.0,0,107
2057,0.8571428571428571,0,86
2058,0.5,0,226
2058,1.0,0,227
2058,0.0,0,228
2058,0.8,0,246
2059,0.8689873417721519,0,3
2059,0.5,1,4
2060,0.5809333333333333,0,0
2060,0.5,1,1
2061,0.442125,0,26
2061,0.0,1,27
2062,0.11126582278481012,0,8
2062,0.0,1,9
2063,0.4211392405063291,0,3
2063,0.25,1,4
2064,0.3725,0,26
2064,0.5,1,27
2065,0.9,0,83
2065,0.8461538461538461,0,185
2066,0.3270886075949367,0,3
2066,0.5,1,4
2067,0.27835443037974683,0,3
2067,0.5,1,4
2068,0.07810126582278482,0,3
2068,0.0,1,4
2069,0.6007594936708861,0,3
2069,0.5,1,4
2070,0.6007594936708861,0,3
2070,0.5,1,4
2071,0.37425,0,23
2071,0.0,1,24
2072,0.0,0,226
2072,1.0,0,227
2072,0.5,0,228
2072,1.0,0,263
2072,0.8,0,270
2073,0.5,0,226
2073,1.0,0,227
2073,0.5,0,228
2073,0.95,0,265
2074,0.7,0,85
2074,1.0,0,133
2074,0.9230769230769231,0,174
2074,0.94,0,116
2075,1.0,0,226
2075,0.5,0,227
2075,1.0,0,228
2075,1.0,0,270
2076,0.28063291139240504,0,8
2076,0.5,1,9
2077,0.0,0,226
2077,1.0,0,227
2077,0.5,0,228
2077,1.0,0,271
2077,0.75,0,253
2078,1.0,0,226
2078,0.5,0,227
2078,1.0,0,228
2078,0.7333333333333333,0,248
2079,0.102375,0,23
2079,0.5,1,24
2080,0.4292405063291139,0,3
2080,0.5,1,4
2081,1.0,0,226
2081,1.0,0,227
2081,0.5,0,228
2082,0.6,0,151
2082,0.8571428571428571,0,172
2082,0.6,0,186
2083,0.43999999999999995,0,167
2083,0.8999999999999999,0,135
2083,0.625,0,110
2083,0.75,0,112
2084,0.8,0,88
2084,1.0,0,83
2084,1.0,0,168
2085,0.500875,0,23
2085,0.25,1,24
2086,0.6666666666666666,0,125
2086,0.9142857142857143,0,171
2086,0.6,0,154
2087,0.5,0,226
2087,1.0,0,227
2087,0.5,0,228
2087,0.6666666666666666,0,259
2088,0.23076923076923078,0,6
2089,0.3974358974358974,0,6
2090,0.1950632911392405,0,8
2090,0.5,1,9
2091,0.057692307692307696,0,6
2092,0.5,0,226
2092,0.5,0,227
2092,0.5,0,228
2092,0.05,0,260
2092,0.4,0,240
2093,0.5,0,226
2093,1.0,0,227
2093,0.0,0,228
2093,0.25,0,267
2094,1.0,0,226
2094,1.0,0,227
2094,0.5,0,228
2094,0.13,0,232
2095,0.5,0,226
2095,0.5,0,227
2095,0.0,0,228
2095,0.3333333333333333,0,239
2096,0.0,0,226
2096,1.0,0,227
2096,0.5,0,228
2096,0.5125,0,232
2096,0.8,0,249
2097,1.0,0,226
2097,0.0,0,227
2097,0.0,0,228
2097,0.2,0,243
2098,0.0,0,226
2098,1.0,0,227
2098,1.0,0,228
2099,0.0,0,226
2099,1.0,0,227
2099,0.5,0,228
2099,0.0,0,273
2100,0.0,0,226
2100,0.0,0,227
2100,0.0,0,228
2100,1.0,0,293
2101,1.0,0,226
2101,0.5,0,227
2101,0.5,0,228
2101,0.43999999999999995,0,262
2102,0.5,0,226
2102,0.0,0,227
2102,0.0,0,228
2102,0.6200000000000001,0,250
2102,0.0,0,277
2103,1.0,0,226
2103,1.0,0,227
2103,0.5,0,228
2103,0.2,0,240
2104,1.0,0,226
2104,0.5,0,227
2104,1.0,0,228
2104,0.6,0,270
2105,1.0,0,226
2105,0.5,0,227
2105,0.0,0,228
2105,0.13333333333333333,0,246
2106,0.647625,0,23
2106,0.25,1,24
2107,0.17316455696202532,0,3
2107,0.25,1,4
2108,1.0,0,226
2108,0.5,0,227
2108,0.0,0,228
2108,0.5775,0,232
2108,0.7,0,231
2109,0.8666666666666667,0,167
2109,1.0,0,87
2109,1.0,0,102
2109,0.9833333333333333,0,159
2110,0.8,0,177
2110,0.5166666666666666,0,147
2110,0.3333333333333333,0,127
2110,1.0,0,150
2111,0.55,0,83
2111,0.6666666666666666,0,129
2111,0.6,0,113
2111,0.6666666666666666,0,139
2112,0.438375,0,23
2112,0.25,1,24
2113,1.0,0,84
2114,1.0,0,181
2114,0.3333333333333333,0,127
2115,1.0,0,89
2115,0.42857142857142855,0,173
2115,1.0,0,84
2115,0.7142857142857143,0,86
2116,0.584625,0,26
2116,0.25,1,27
2117,0.5,0,226
2117,1.0,0,227
2117,0.0,0,228
2117,0.5,0,291
2117,0.7,0,241
2118,0.9,0,151
2118,0.4,0,130
2118,0.9,0,152
2118,0.42857142857142855,0,86
2119,1.0,0,180
2119,0.65,0,83
2119,0.5,0,141
2119,0.8,0,143
2120,1.0,0,134
2120,0.6,0,128
2120,0.6153846153846154,0,174
2120,0.5666666666666667,0,122
2121,1.0,0,160
2121,1.0,0,161
2121,1.0,0,162
2121,0.8,0,141
2121,0.6,0,178
2121,0.5,0,130
2122,1.0,0,144
2122,0.625,0,108
2122,0.675,0,148
2122,0.7,0,141
2123,0.7329113924050633,0,8
2123,0.25,1,9
2124,0.5146835443037975,0,3
2124,0.0,1,4
2125,0.609875,0,26
2125,0.0,1,27
2126,0.9220253164556962,0,8
2126,0.25,1,9
2127,1.0,0,98
2127,0.6666666666666666,0,84
2127,0.7142857142857143,0,91
2127,0.3076923076923077,1,92
2127,1.0,0,140
2128,0.4174683544303798,0,8
2128,0.25,1,9
2129,0.5,0,226
2129,0.0,0,227
2129,0.5,0,228
2129,0.75,0,289
2129,0.15,0,257
2129,0.9166666666666666,1,258
2130,0.5,0,226
2130,0.5,0,227
2130,1.0,0,228
2130,0.7000000000000002,0,262
2130,0.7,0,251
2131,0.5,0,226
2131,0.0,0,227
2131,0.0,0,228
2131,0.3333333333333333,0,234
2131,0.55,0,257
2131,0.9166666666666666,1,258
2132,0.3,0,44
2133,1.0,0,226
2133,1.0,0,227
2133,0.5,0,228
2133,0.75,0,280
2134,0.5,0,226
2134,1.0,0,227
2134,0.5,0,228
2134,0.5,0,286
2135,0.5,0,226
2135,0.0,0,227
2135,1.0,0,228
2135,0.4,0,291
2136,0.035443037974683546,0,8
2136,0.5,1,9
2137,0.5581395348837209,0,22
2138,0.5,0,135
2138,0.6,0,186
2139,0.8956962025316456,0,3
2139,0.0,1,4
2140,1.0,0,165
2140,0.65,0,109
2140,0.625,0,108
2140,1.0,0,139
2141,0.5333333333333333,0,169
2141,0.9,0,141
2141,0.8,0,130
2141,0.7714285714285715,0,171
2142,0.8,0,85
2142,0.6666666666666666,0,119
2142,0.6,0,137
2143,0.4545,0,23
2143,0.0,1,24
2144,0.8,0,122
2144,0.4,0,143
2144,1.0,0,140
2144,0.5,0,123
2145,0.0,0,226
2145,0.5,0,227
2145,0.0,0,228
2145,1.0,0,277
2145,0.4,0,268
2146,0.5,0,118
2146,0.6666666666666666,0,183
2146,0.7,0,130
2146,0.7,0,136
2147,0.5,0,226
2147,0.5,0,227
2147,1.0,0,228
2147,0.5,0,276
2148,0.88,0,175
2148,0.5,0,136
2149,0.2825,0,23
2149,0.5,1,24
2150,0.5,0,226
2150,1.0,0,227
